user_id,TM_DayTrip_Freq,tier_status,ADT,city,travel_time_mins,age_grp,TM_gaming_trip,TM_gaming_day,TM_gaming_day_weekday,TM_gaming_day_weekend,TM_hourplayed,TM_hourplayed_TG,TM_hourplayed_ETG,TM_hourplayed_SLOT,TM_twin,TM_twin_TG,TM_twin_ETG,TM_twin_SLOT,TM_avgbet,TM_avgbet_TG,TM_avgbet_ETG,TM_avgbet_SLOT,L12M_gaming_trip,L12M_gaming_day,L12M_gaming_day_weekday,L12M_gaming_day_Fri,L12M_gaming_day_Sat,L12M_gaming_day_Sun,L12M_hourplayed,L12M_hourplayed_TG,L12M_hourplayed_ETG,L12M_hourplayed_SLOT,L12M_twin,L12M_twin_TG,L12M_twin_ETG,L12M_twin_SLOT,L12M_avgbet,L12M_avgbet_TG,L12M_avgbet_ETG,L12M_avgbet_SLOT,L12M_roomnight,L24M_gaming_trip,L24M_gaming_day,L24M_gaming_day_weekday,L24M_gaming_day_Fri,L24M_gaming_day_Sat,L24M_gaming_day_Sun,L24M_hourplayed,L24M_hourplayed_TG,L24M_hourplayed_ETG,L24M_hourplayed_SLOT,L24M_twin,L24M_twin_TG,L24M_twin_ETG,L24M_twin_SLOT,L24M_avgbet,L24M_avgbet_TG,L24M_avgbet_ETG,L24M_avgbet_SLOT,L24M_room_night,trip_twin,trip_bet,trip_gaming_day,trip_hour_played,dest_active_flag,log_ADT,log_avg_bet,twin_per_day,hours_per_day,days_per_trip,trips_per_month,hours_per_trip,pct_ETG,pct_SLOT,pct_TG,pct_weekday,pct_weekend,cluster_hdbscan,is_noise,hdbscan_confidence,cluster_fuzzy,fuzzy_confidence,umap_x,umap_y,ADT_old,ADT_recent,gaming_day_old,gaming_day_recent,hourplayed_old,hourplayed_recent,roomnight_old,roomnight_recent,migration_label,delta_ADT,delta_twin,delta_gaming_days,delta_hours,delta_roomnight,adt_ratio,persona_id,margin_tier,P_DOWNGRADE,P_STABLE,P_UPGRADE,pms_raw,pms_score,pms_bucket,pms_action_eligible,queue_score,host_lane
A43445,1,Prime,124,Makati_BGC,57.6,21 - 30,1,1,1,0,0.957,0.957,0.0,0.0,1714,1714,0,0,1094,1094,0,0,4,5,3,2,0,0,9,7,0,0,14014,10385,0,268,1160,1164,0,66,1,5,6,3,2,1,0,8.92,7.213,0.0,0.202,14308,10679,0,268,1158,1161,0,66,1,1706,1094,1,0,1,4.8283137373023015,7.057036981697891,2802.8,1.8,1.25,0.3333333333333333,2.25,0.0,0.0191237334094476,0.7410446696160982,0.6,0.4,1,0,0.6992584912747467,5.0,0.1670474964708125,14.985211,4.950166,294.0,2802.8,1,5,-0.08000000000000007,9,0,1,UPGRADE,2508.8,13720,4,9.08,1,9.533333333333333,1,MEDIUM,2.3706911105803176e-159,3.081678544102429e-07,0.9999996918321455,0.9999996918321455,99.44216089254257,HIGH,True,59.96529644307518,GROWTH
A53661,1,Prime,120,Makati_BGC,75.6,51 - 60,1,1,1,0,0.661,0.661,0.0,0.0,1527,1527,0,0,547,547,0,0,8,8,4,2,0,2,7,7,0,0,13200,13197,0,3,593,598,0,52,1,10,11,5,4,0,2,7.946,7.469,0.415,0.062,13711,13650,58,3,565,592,165,52,1,1516,539,1,0,1,4.795790545596741,6.386879319362645,1650.0,0.875,1.0,0.6666666666666666,0.875,0.0,0.0002272727272727,0.9997727272727271,0.5,0.5,1,0,0.8826727395765483,2.0,0.1669561707431795,15.545693,6.2296,170.33333333333334,1650.0,3,8,0.9459999999999997,7,0,1,UPGRADE,1479.6666666666667,12689,5,6.054,1,9.686888454011742,1,MEDIUM,9.566313834544992e-162,3.77472650655091e-07,0.9999996225273492,0.9999996225273492,99.41280093951849,HIGH,True,59.9476804504693,GROWTH
A43969,3,Premium,264,Mandaluyong_Pasig,129.0,51 - 60,3,3,0,3,4.582,3.095,0.215,0.0,10865,7588,58,0,721,732,289,0,28,33,10,0,2,21,55,51,0,0,140366,129622,0,0,561,555,146,0,4,37,43,14,0,3,26,58.813,54.319,0.397,0.0,145841,134895,73,0,565,560,346,0,12,3616,233,1,1,1,5.579729825986222,6.331501849893691,4253.515151515152,1.6666666666666667,1.1785714285714286,2.333333333333333,1.9642857142857144,0.0,0.0,0.923457247481584,0.303030303030303,0.696969696969697,1,0,0.8731970744386089,2.0,0.166962762480499,14.37177,7.1422577,547.5,4253.515151515152,10,33,3.8130000000000024,55,8,4,UPGRADE,3706.015151515152,134891,23,51.187,-4,7.768977445689775,1,MEDIUM,3.805566813872623e-128,9.13476779281175e-07,0.9999990865232207,0.9999990865232207,99.38344098649442,HIGH,True,59.93006431785361,GROWTH
A45662,3,Premium,308,Makati_BGC,52.2,21 - 30,3,3,1,2,5.536,5.536,0.0,0.0,9423,9423,0,0,885,885,0,0,4,6,4,2,0,0,12,11,0,0,28289,26525,1764,0,1087,1019,3288,0,3,7,9,6,3,0,0,12.476,12.009,0.355,0.112,29967,28059,1764,144,1085,1030,3288,43,3,3135,292,1,1,1,5.733341276897746,6.992096427415888,4714.833333333333,2.0,1.5,0.3333333333333333,3.0,0.0623563929442539,0.0,0.937643607055746,0.6666666666666666,0.3333333333333333,1,0,0.7068822667952749,5.0,0.1670142902486858,14.098499,4.3101964,559.3333333333334,4714.833333333333,3,6,0.47600000000000087,12,0,3,UPGRADE,4155.5,26611,3,11.524,3,8.42938021454112,1,MEDIUM,7.291735836604616e-140,1.009892024176419e-06,0.9999989901079758,0.9999989901079758,99.35408103347034,HIGH,True,59.91244831711459,GROWTH
A30847,4,Premium,326,Makati_BGC,43.8,31 - 40,2,4,3,1,16.121,16.121,0.0,0.0,46189,46189,0,0,3537,3537,0,0,27,32,17,7,6,2,63,63,0,0,116050,116050,0,0,2339,2339,0,0,4,29,34,17,7,7,3,64.654,64.654,0.0,0.0,117066,117066,0,0,2309,2309,0,0,4,23095,1764,2,8,1,5.7899601708972535,7.757906208351747,3626.5625,1.96875,1.1851851851851851,2.25,2.333333333333333,0.0,0.0,1.0,0.53125,0.46875,1,0,0.8183362418944254,5.0,0.1671076792461725,14.432328,5.6528883,508.0,3626.5625,2,32,1.6539999999999964,63,0,4,UPGRADE,3118.5625,115034,30,61.346000000000004,4,7.1389025590551185,1,MEDIUM,1.2209601635385658e-116,1.8606045732884249e-06,0.9999981393954267,0.9999981393954267,99.32472108044628,HIGH,True,59.894832090086396,GROWTH
A48278,3,Elite,236,Makati_BGC,134.4,41 - 50,3,3,2,1,4.491,0.91,1.522,0.0,8848,2762,2100,0,585,547,598,0,16,23,13,6,2,2,44,29,5,0,113171,89182,5803,0,489,510,412,0,1,22,30,16,9,3,2,46.513,31.448,5.479,0.0,118042,94054,5803,0,515,547,412,0,1,2945,190,1,1,1,5.468060141135132,6.194405391104672,4920.478260869565,1.9130434782608696,1.4375,1.3333333333333333,2.75,0.0512763870602892,0.0,0.7880287352767051,0.5652173913043478,0.4347826086956521,1,0,0.7498765288344091,5.0,0.1671523228322019,14.349143,4.9808803,695.8571428571429,4920.478260869565,7,23,2.512999999999998,44,0,1,UPGRADE,4224.621118012422,108300,16,41.487,1,7.071104049699642,1,MEDIUM,1.840364994300067e-115,3.9776597701582414e-06,0.9999960223402298,0.9999960223402298,99.2953611274222,HIGH,True,59.87721548315539,GROWTH
A37304,1,Elite,105,QC,202.8,51 - 60,1,1,1,0,1.085,1.085,0.0,0.0,1530,1530,0,0,1094,1094,0,0,54,84,45,11,15,13,86,85,0,0,125613,125613,0,0,1137,1138,15,0,17,55,85,46,11,15,13,85.758,85.749,0.009,0.0,125925,125925,0,0,1137,1137,15,0,17,1516,1094,1,1,1,4.663439094112067,7.037027614686276,1495.392857142857,1.0238095238095235,1.5555555555555556,4.5,1.5925925925925926,0.0,0.0,1.0,0.5357142857142857,0.4642857142857143,1,0,0.719810826047579,5.0,0.1669813167254479,14.1541195,5.27077,312.0,1495.392857142857,1,84,-0.24200000000000443,86,0,17,UPGRADE,1183.392857142857,125301,83,86.242,17,4.792925824175824,1,MEDIUM,2.3813881716128813e-74,4.743654574450146e-06,0.9999952563454254,0.9999952563454254,99.26600117439813,HIGH,True,59.8595992815425,GROWTH
A4799,1,Premium,276,Makati_BGC,75.6,41 - 50,1,1,1,0,0.278,0.278,0.0,0.0,779,779,0,0,2187,2187,0,0,38,48,36,5,6,1,38,38,0,0,179527,179527,0,0,3641,3641,0,0,33,59,71,50,8,10,3,44.454,44.451,0.003,0.0,191757,191757,0,0,3357,3357,15,0,43,773,2187,1,0,1,5.6240175061873385,8.200288260287554,3740.1458333333335,0.7916666666666666,1.263157894736842,3.1666666666666665,1.0,0.0,0.0,1.0,0.75,0.25,1,0,0.7087177618758161,5.0,0.1670363674056213,14.737422,4.208088,531.7391304347826,3740.1458333333335,23,48,6.454000000000001,38,10,33,UPGRADE,3208.406702898551,167297,25,31.546,23,7.0337983783047155,1,MEDIUM,1.8619614118703414e-114,4.793895330689423e-06,0.9999952061046692,0.9999952061046692,99.23664122137404,HIGH,True,59.841983294655826,GROWTH
A25191,5,Premium,152,QC,187.8,51 - 60,5,7,4,3,5.872,5.816,0.0,0.056,17301,17282,0,19,542,547,0,12,54,64,38,9,6,11,46,44,1,1,133425,130953,233,146,537,543,616,0,20,96,120,82,15,12,11,82.673,46.759,12.603,15.253,148935,135109,5438,3514,409,535,575,1,42,3455,102,1,1,1,5.030437921392435,6.2878585601617845,2084.765625,0.71875,1.1851851851851851,4.5,0.8518518518518519,0.0017462994191493,0.001094247704703,0.9814727374929736,0.59375,0.40625,1,0,0.7372503717765424,5.0,0.1669672135706899,14.508848,5.0102744,276.9642857142857,2084.765625,56,64,36.673,46,22,20,UPGRADE,1807.8013392857142,117915,8,9.326999999999998,-2,7.527200193423598,1,MEDIUM,1.7887514411363614e-122,1.5355708506276202e-05,0.9999846442914937,0.9999846442914937,99.20728126834997,HIGH,True,59.82436415429743,GROWTH
A4266,1,Premium,193,QC,84.0,51 - 60,1,1,0,1,0.154,0.0,0.154,0.0,0,0,0,0,15,0,15,0,16,20,18,2,0,0,18,15,1,0,24667,22040,671,58,1273,1273,1316,29,40,19,23,21,2,0,0,18.558,15.388,1.557,0.037,25194,22377,860,58,1284,1270,1482,29,43,0,15,1,0,1,5.267858159063328,7.149916836132109,1233.35,0.9,1.25,1.3333333333333333,1.125,0.0272023351035796,0.0023513195767624,0.8935014391697409,0.9,0.1,1,0,0.7505466639957077,5.0,0.1669576268391594,15.365333,3.49494,175.66666666666666,1233.35,3,20,0.5579999999999998,18,3,40,UPGRADE,1057.6833333333332,24140,17,17.442,37,7.0209677419354835,1,MEDIUM,2.900314626056531e-113,1.8355389079891118e-05,0.9999816446109202,0.9999816446109202,99.1779213153259,HIGH,True,59.80674728257881,GROWTH
A34946,1,Elite,182,Mandaluyong_Pasig,98.4,31 - 40,1,1,1,0,0.158,0.158,0.0,0.0,231,231,0,0,1094,1094,0,0,22,29,13,3,6,7,28,28,0,0,77497,77497,0,0,2442,2442,0,0,1,23,30,14,3,6,7,28.096,28.096,0.0,0.0,77933,77933,0,0,2440,2440,0,0,1,219,1094,1,0,1,5.209486152841421,7.8009820712577405,2672.310344827586,0.9655172413793104,1.318181818181818,1.8333333333333333,1.2727272727272727,0.0,0.0,1.0,0.4482758620689655,0.5517241379310345,1,0,0.8996480840135221,2.0,0.1670883925550565,15.190489,6.380317,436.0,2672.310344827586,1,29,0.09600000000000009,28,0,1,UPGRADE,2236.310344827586,77061,28,27.904,1,6.129152167035747,1,MEDIUM,1.0086250110001529e-97,2.3555762023474232e-05,0.9999764442379766,0.9999764442379766,99.14856136230182,HIGH,True,59.78912975065248,GROWTH
A15638,2,Elite,99,Makati_BGC,57.6,51 - 60,3,3,1,2,2.968,2.968,0.0,0.0,6919,6919,0,0,481,481,0,0,17,23,10,4,6,3,20,15,5,0,30505,27983,2522,0,801,924,413,0,8,19,25,12,4,6,3,19.905,15.18,4.725,0.0,30920,28398,2522,0,805,927,412,0,8,2304,146,1,0,1,4.605170185988092,6.687108607866515,1326.304347826087,0.8695652173913043,1.3529411764705883,1.4166666666666667,1.1764705882352942,0.0826749713161776,0.0,0.9173250286838224,0.4347826086956521,0.5652173913043478,1,0,0.7840875060935087,2.0,0.1670550191355955,15.526179,6.3373504,207.5,1326.304347826087,2,23,-0.09499999999999886,20,0,8,UPGRADE,1118.804347826087,30090,21,20.095,8,6.391828182294395,1,MEDIUM,6.401842000636067e-102,4.024095032334385e-05,0.9999597590496767,0.9999597590496767,99.11920140927775,HIGH,True,59.771508773281546,GROWTH
A49683,2,Premium,148,Makati_BGC,57.6,21 - 30,2,2,1,1,0.764,0.0,0.764,0.0,1589,0,1589,0,2233,0,2233,0,29,38,23,1,8,6,53,34,6,1,108441,76185,3835,870,707,805,661,14,13,32,41,23,1,9,8,54.533,33.621,7.264,1.383,110091,76185,5001,987,711,805,702,16,13,787,1108,1,0,1,5.003946305945459,6.56244409369372,2853.7105263157896,1.394736842105263,1.3103448275862069,2.4166666666666665,1.827586206896552,0.0353648527770861,0.0080227958060143,0.7025479292887377,0.6052631578947368,0.3947368421052631,1,0,0.7407178051395769,5.0,0.1672296219283266,14.70438,5.3308244,550.0,2853.7105263157896,3,38,1.5330000000000013,53,0,13,UPGRADE,2303.7105263157896,106791,35,51.467,13,5.188564593301436,1,MEDIUM,7.958147313278759e-81,6.169168509085991e-05,0.9999383083149092,0.9999383083149092,99.08984145625367,HIGH,True,59.75388636624667,GROWTH
A41302,1,Prime,46,Mandaluyong_Pasig,98.4,Above 60,1,1,1,0,0.371,0.371,0.0,0.0,520,520,0,0,1094,1094,0,0,16,18,11,4,2,1,7,5,2,0,9660,9353,306,0,1037,1450,174,0,2,18,21,13,5,2,1,7.834,5.127,2.707,0.0,9903,9509,394,0,1012,1442,199,0,3,510,1094,1,0,1,3.8501476017100575,6.945051063725834,536.6666666666666,0.3888888888888889,1.125,1.3333333333333333,0.4375,0.0316770186335403,0.0,0.9682194616977224,0.6111111111111112,0.3888888888888889,1,0,0.8194572230162138,5.0,0.1669496819098447,16.162374,5.4173727,81.0,536.6666666666666,3,18,0.8339999999999996,7,1,2,UPGRADE,455.66666666666663,9417,15,6.166,1,6.625514403292181,1,MEDIUM,9.623428770275324e-106,6.22473837742169e-05,0.9999377526162258,0.9999377526162258,99.0604815032296,HIGH,True,59.73627022772263,GROWTH
A33846,3,Premium,153,Pasay,96.6,51 - 60,3,3,0,3,9.62,3.038,1.772,0.0,9390,3528,1166,0,1096,1437,510,0,18,22,6,1,6,9,50,27,5,0,77109,46855,4461,0,1623,1868,718,0,7,24,30,7,2,8,13,55.071,29.327,5.787,0.57,81945,49477,5088,289,1581,1848,685,10,15,3120,365,1,3,1,5.0369526024136295,7.392647520721623,3504.954545454545,2.272727272727273,1.2222222222222223,1.5,2.7777777777777777,0.0578531688907909,0.0,0.607646318847346,0.2727272727272727,0.7272727272727273,1,0,0.6677770553725272,2.0,0.1670422797594384,13.235669,7.4516454,604.5,3504.9545454545455,8,22,5.070999999999998,50,8,7,UPGRADE,2900.4545454545455,72273,14,44.929,-1,5.798105120685766,1,MEDIUM,9.940629721201895e-92,7.141157272238349e-05,0.9999285884272775,0.9999285884272775,99.03112155020551,HIGH,True,59.71865150665149,GROWTH
A40040,2,Prime,239,Pasay,195.6,31 - 40,1,2,0,2,1.32,1.083,0.237,0.0,1331,1215,117,0,501,547,292,0,6,8,3,2,3,0,11,9,0,0,35361,31625,306,0,1508,1671,456,0,5,7,9,4,2,3,0,11.765,9.524,0.403,0.0,36103,32367,306,0,1497,1652,456,0,5,1327,496,2,1,1,5.480638923341991,7.319202458767849,4420.125,1.375,1.3333333333333333,0.5,1.8333333333333333,0.008653601425299,0.0,0.8943468793303356,0.375,0.625,1,0,0.7774810374077343,2.0,0.1670162164106577,14.79359,6.655528,742.0,4420.125,1,8,0.7650000000000006,11,0,5,UPGRADE,3678.125,34619,7,10.235,5,5.957041778975741,1,MEDIUM,1.1390774387342485e-94,7.412137761857036e-05,0.9999258786223815,0.9999258786223815,99.00176159718144,HIGH,True,59.70103472189558,GROWTH
A46785,1,Prime,85,Makati_BGC,75.6,21 - 30,1,1,0,1,0.959,0.959,0.0,0.0,1666,1666,0,0,822,822,0,0,4,5,2,0,1,2,6,3,1,0,8774,4224,292,0,715,792,341,0,2,5,7,2,1,2,2,6.337,2.809,0.602,0.0,9299,4749,292,0,728,815,341,0,2,1662,816,1,0,1,4.454347296253507,6.573680166960646,1754.8,1.2,1.25,0.3333333333333333,1.5,0.033280145885571,0.0,0.4814223843173011,0.4,0.6,1,0,0.6661561959082816,2.0,0.166944925415688,13.269834,7.9356704,262.5,1754.8,2,5,0.33699999999999974,6,0,2,UPGRADE,1492.3,8249,3,5.663,2,6.684952380952381,1,MEDIUM,5.579491151719015e-107,8.092559099040398e-05,0.9999190744090095,0.9999190744090095,98.97240164415737,HIGH,True,59.68341670881712,GROWTH
A45580,6,Premium,317,Pasay,136.8,51 - 60,3,6,3,3,30.447,17.489,2.27,0.0,82294,33992,16213,0,1376,462,6641,0,42,63,39,9,3,12,144,97,4,23,298884,217342,18969,11852,723,558,5047,13,1,47,77,48,10,5,14,169.984,96.821,8.251,45.415,315382,217342,26171,21148,640,558,2997,12,1,27425,452,2,10,1,5.762051382780177,6.584791392385716,4744.190476190476,2.2857142857142856,1.5,3.5,3.4285714285714284,0.0634660938691934,0.0396541802170741,0.7271784371194175,0.6190476190476191,0.3809523809523809,1,0,0.6920214834302523,5.0,0.1671309912783589,13.364491,4.783397,1178.4285714285713,4744.190476190476,14,63,25.98400000000001,144,0,1,UPGRADE,3565.7619047619046,282386,49,118.01599999999999,1,4.0258617206126,1,MEDIUM,1.4708837684495606e-60,8.650264057089618e-05,0.999913497359429,0.999913497359429,98.94304169113329,HIGH,True,59.665799063887796,GROWTH
A17474,2,Elite,285,Makati_BGC,45.0,31 - 40,2,2,1,1,3.874,3.874,0.0,0.0,6923,6923,0,0,2033,2033,0,0,30,41,25,6,3,7,82,82,0,0,164578,164578,0,0,2215,2215,0,0,4,33,47,31,6,3,7,84.647,84.647,0.0,0.0,169954,169954,0,0,2201,2201,0,0,7,3455,1006,1,1,1,5.655991810819852,7.703459047867175,4014.0975609756097,2.0,1.3666666666666667,2.5,2.7333333333333334,0.0,0.0,1.0,0.6097560975609756,0.3902439024390244,1,0,0.8212987698824282,5.0,0.1671250963007923,14.356533,4.8280354,896.0,4014.0975609756097,6,41,2.6470000000000056,82,3,4,UPGRADE,3118.0975609756097,159202,35,79.353,1,4.4800195993031355,1,MEDIUM,2.617426479013366e-68,0.00013087284535164362,0.9998691271546483,0.9998691271546483,98.91368173810922,HIGH,True,59.64816978101192,GROWTH
A39092,2,Prime,312,QC,133.8,Above 60,1,2,2,0,4.522,4.522,0.0,0.0,5801,5801,0,0,297,297,0,0,10,16,14,2,0,0,39,39,0,0,73120,73120,0,0,442,442,0,0,4,11,17,14,2,1,0,39.116,39.116,0.0,0.0,73998,73998,0,0,442,442,0,0,4,5788,292,2,4,1,5.746203190540153,6.093569770045136,4570.0,2.4375,1.6,0.8333333333333334,3.9,0.0,0.0,1.0,0.875,0.125,1,0,0.6927326638752616,5.0,0.1668546213477534,13.570025,3.2306845,878.0,4570.0,1,16,0.11599999999999966,39,0,4,UPGRADE,3692.0,72242,15,38.884,4,5.20501138952164,1,MEDIUM,3.144499681307544e-81,0.00013173469117595194,0.999868265308824,0.999868265308824,98.88432178508513,HIGH,True,59.630553550643725,GROWTH
A28980,1,Premium,443,QC,258.0,51 - 60,2,4,1,3,14.566,13.08,0.048,0.0,30920,27634,15,0,664,678,365,0,19,27,15,1,4,7,89,89,0,0,172950,172950,0,0,595,595,0,0,14,26,36,20,3,4,9,96.147,96.147,0.0,0.0,185681,185681,0,0,655,655,0,0,21,15455,321,2,7,1,6.095824562432225,6.39024066706535,6405.555555555556,3.2962962962962963,1.4210526315789471,1.5833333333333333,4.684210526315789,0.0,0.0,1.0,0.5555555555555556,0.4444444444444444,1,0,0.6911705666067949,5.0,0.1668818294702782,13.110134,4.3421297,1414.5555555555557,6405.555555555556,9,27,7.147000000000006,89,7,14,UPGRADE,4991.0,160219,18,81.853,7,4.52831670725002,1,MEDIUM,1.4035300736883038e-69,0.0001608458642898046,0.9998391541357102,0.9998391541357102,98.85496183206108,HIGH,True,59.61292884547736,GROWTH
A39671,5,Elite,146,Makati_BGC,57.6,51 - 60,5,5,4,1,10.495,10.495,0.0,0.0,16426,16426,0,0,1205,1205,0,0,13,15,12,2,0,1,14,14,0,0,24488,24473,15,0,1451,1460,130,0,3,19,21,16,2,1,2,14.963,14.709,0.099,0.155,26125,26039,15,71,1418,1441,130,11,6,3281,233,1,2,1,4.990432586778736,7.280697195384741,1632.5333333333333,0.9333333333333332,1.1538461538461535,1.0833333333333333,1.0769230769230769,0.0006125449199607,0.0,0.9993874550800392,0.8,0.2,1,0,0.9946194698706076,5.0,0.1669834724905558,15.541567,3.7713811,272.8333333333333,1632.5333333333333,6,15,0.9629999999999992,14,3,3,UPGRADE,1359.7,22851,9,13.037,0,5.983628588882102,1,MEDIUM,2.731226822591909e-94,0.00018522398678843142,0.9998147760132116,0.9998147760132116,98.825601879037,HIGH,True,59.59530556022616,GROWTH
A39,1,Elite,196,Makati_BGC,50.4,Above 60,1,1,1,0,1.882,1.882,0.0,0.0,6386,6386,0,0,5468,5468,0,0,26,26,21,3,0,2,26,26,0,0,68431,67309,0,0,4063,4062,0,15,1,29,29,22,4,0,3,27.627,27.173,0.018,0.013,69963,68840,0,0,4002,4002,15,15,6,6386,5468,1,1,1,5.2832037287379885,8.309922989258318,2631.9615384615386,1.0,1.0,2.1666666666666665,1.0,0.0,0.0,0.9836039221990034,0.8076923076923077,0.1923076923076923,1,0,0.7058752288541472,5.0,0.167007556518354,15.164688,3.7993023,510.6666666666667,2631.9615384615386,3,26,1.626999999999999,26,5,1,UPGRADE,2121.294871794872,66899,23,24.373,-4,5.153971681060454,1,MEDIUM,8.758618868626575e-80,0.00019865668025553752,0.9998013433197446,0.9998013433197446,98.79624192601291,HIGH,True,59.57768555860367,GROWTH
A53671,2,Elite,105,Makati_BGC,50.4,21 - 30,2,2,2,0,0.223,0.0,0.0,0.223,490,0,0,490,33,0,0,33,28,34,14,5,5,10,43,28,0,3,81133,54254,190,4918,1905,2215,510,32,2,35,41,17,6,6,12,47.189,27.63,1.039,5.901,84537,54254,496,7161,1745,2215,537,30,2,233,15,1,0,1,4.663439094112067,7.552762084214147,2386.264705882353,1.2647058823529411,1.2142857142857142,2.333333333333333,1.5357142857142858,0.0023418337791034,0.0606165185559513,0.6687044729025181,0.4117647058823529,0.5882352941176471,1,0,0.6855660092871936,2.0,0.1671307296332778,14.914533,6.386056,486.2857142857143,2386.264705882353,7,34,4.189,43,0,2,UPGRADE,1899.978991596639,77729,27,38.811,2,4.907124835833276,1,MEDIUM,2.471402837373203e-75,0.00022974096803192467,0.999770259031968,0.999770259031968,98.76688197298884,HIGH,True,59.56006026150289,GROWTH
A28379,3,Premium,360,Makati_BGC,50.4,31 - 40,3,3,2,1,5.051,5.051,0.0,0.0,6576,6576,0,0,887,887,0,0,24,39,24,3,5,7,91,84,3,0,243630,226732,1852,91,2080,2100,865,34,5,38,57,36,3,8,10,107.396,98.11,4.758,0.15,269742,252558,1997,91,1962,1998,669,33,9,2187,292,1,1,1,5.8888779583328805,7.640603826393634,6246.923076923077,2.333333333333333,1.625,2.0,3.7916666666666665,0.0076016910889463,0.0003735172187333,0.9306407256905964,0.6153846153846154,0.3846153846153846,1,0,0.7539394232851584,5.0,0.1670587334065753,13.417125,4.517799,1450.6666666666667,6246.923076923077,18,39,16.396,91,4,5,UPGRADE,4796.25641025641,217518,21,74.604,1,4.306242929864253,1,MEDIUM,1.9938128033650068e-65,0.0002724087860909546,0.999727591213909,0.999727591213909,98.73752201996476,HIGH,True,59.54243148934302,GROWTH
A14277,5,Elite,200,Pasay,96.6,Above 60,4,5,4,1,7.612,7.612,0.0,0.0,12416,12416,0,0,375,375,0,0,14,14,12,0,1,1,21,20,0,0,42532,42327,0,205,481,488,0,22,1,18,18,15,0,2,1,22.586,21.879,0.366,0.341,44834,44629,0,205,465,478,146,22,3,3091,87,1,1,1,5.303304908059076,6.1779441140506,3038.0,1.5,1.0,1.1666666666666667,1.5,0.0,0.0048199003103545,0.9951800996896456,0.8571428571428571,0.1428571428571428,1,0,0.8437267326059685,5.0,0.1669171593030114,14.971541,3.3046892,575.5,3038.0,4,14,1.5859999999999985,21,2,1,UPGRADE,2462.5,40230,10,19.414,-1,5.278887923544744,1,MEDIUM,6.423242291694237e-82,0.0003367902540977351,0.9996632097459023,0.9996632097459023,98.7081620669407,HIGH,True,59.52479620308819,GROWTH
A47511,3,Elite,516,Mandaluyong_Pasig,75.0,51 - 60,3,3,3,0,7.935,7.935,0.0,0.0,20297,20297,0,0,1094,1094,0,0,27,31,12,7,5,7,85,81,0,0,244526,233600,0,0,1230,1238,0,15,1,28,32,12,8,5,7,86.01,81.724,0.0,0.013,246758,235832,0,0,1229,1236,0,15,1,6765,365,1,2,1,6.248042874508429,7.115582126184454,7887.935483870968,2.7419354838709675,1.148148148148148,2.25,3.1481481481481484,0.0,0.0,0.9553176349345264,0.3870967741935484,0.6129032258064516,1,0,0.6860775909861824,2.0,0.1669169174478099,13.297037,6.184236,2232.0,7887.935483870968,1,31,1.0100000000000051,85,0,1,UPGRADE,5655.935483870968,242294,30,83.99,1,3.534021274135738,1,MEDIUM,6.582061015759129e-52,0.00034684155644234437,0.9996531584435575,0.9996531584435575,98.67880211391662,HIGH,True,59.50717721588303,GROWTH
A18335,2,Premium,413,Makati_BGC,48.6,Above 60,2,2,2,0,2.712,2.712,0.0,0.0,6266,6266,0,0,849,849,0,0,39,54,33,7,6,8,148,148,0,0,326134,326134,0,0,867,867,0,0,2,42,58,37,7,6,8,154.66,154.66,0.0,0.0,334195,334195,0,0,849,849,0,0,2,3120,423,1,1,1,6.025865973825314,6.766191714660351,6039.518518518518,2.740740740740741,1.3846153846153846,3.25,3.7948717948717943,0.0,0.0,1.0,0.6111111111111112,0.3888888888888889,1,0,0.7463370456676848,5.0,0.1669889669229398,13.386306,4.606718,2015.25,6039.518518518518,4,54,6.659999999999997,148,0,2,UPGRADE,4024.2685185185182,318073,50,141.34,2,2.996907837002118,1,MEDIUM,4.507775802756154e-42,0.00034860155076026024,0.9996513984492397,0.9996513984492397,98.64944216089255,HIGH,True,59.489560716070294,GROWTH
A29765,2,Elite,159,Pasay,195.6,21 - 30,2,2,1,1,4.608,4.608,0.0,0.0,2595,2595,0,0,696,696,0,0,30,40,20,8,8,4,91,88,0,0,94940,92776,0,212,1226,1233,0,36,9,35,45,21,10,10,4,93.782,91.242,0.0,0.293,97842,95648,0,241,1225,1233,0,25,12,1298,335,1,2,1,5.075173815233827,7.112327444710911,2373.5,2.275,1.3333333333333333,2.5,3.033333333333333,0.0,0.0022329892563724,0.9772066568358964,0.5,0.5,1,0,0.7767943155639071,5.0,0.1671121207872652,14.509902,5.6718216,580.4,2373.5,5,40,2.7819999999999965,91,3,9,UPGRADE,1793.1,92038,35,88.218,6,4.089421088904204,1,MEDIUM,9.207843438329433e-61,0.00037047484217467893,0.9996295251578253,0.9996295251578253,98.62008220786846,HIGH,True,59.47193818226842,GROWTH
